srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
3010584,AN,22,400104,233,245,131,B,ADLD,364002,2017-05-31,2018-04-03,2018-03-23,4581,2018-03-27,11
3020934,AN,21,110015,233,245,131,A,ADLD,110070,2018-01-06,2018-01-05,2018-03-26,4580,2018-04-02,5
3040746,C,3,560011,233,245,131,A,ADLD,560024,2015-12-04,2015-12-09,2018-03-31,4461,2018-04-04,10
2983002,AN,22,400104,233,245,131,A,ADLD,380026,2017-11-11,2017-11-09,2018-03-15,4581,2018-04-08,8
2838495,AN,11,641012,201,233,131,B,ADLD,638316,2017-06-05,2017-06-03,2018-02-04,4495,2018-02-09,12
2852226,C,2,110018,233,233,131,A,ADLD,201012,2017-03-10,2017-03-03,2018-02-08,4091,2018-02-24,19
2931705,AN,21,110015,201,233,131,0,ADLD,247554,2018-01-28,2018-01-03,2018-03-03,4580,2018-03-07,17
3008164,C,8,700064,233,233,131,A,ADLD,700020,2017-11-04,2017-11-04,2018-03-22,4511,2018-03-24,13
3055016,J,2,110018,233,233,131,C,ADLD,122050,2017-04-05,2017-03-30,2018-04-04,5138,2018-04-09,10
2819539,Y,21,110015,233,233,131,B,ADLD,131102,2018-01-17,2018-01-05,2018-01-30,4580,2018-02-06,20
2922900,AI,7,500004,233,233,131,B,ADLD,530008,2018-01-31,2018-01-31,2018-02-28,4474,2018-03-12,14
2957310,AD,9,411016,233,233,228,A,ADLD,411047,2017-08-21,2016-06-19,2018-03-08,4030,2018-03-14,14
3017949,AN,21,110015,233,233,131,B,ADLD,147001,2017-10-23,2017-10-18,2018-03-25,4580,2018-03-27,9
2903966,AN,21,110015,233,233,131,B,ADLD,282002,2018-02-06,2017-09-21,2018-02-24,4580,2018-02-28,38
3058935,AJ,25,560037,233,233,131,A,ADLD,600061,2017-05-16,2017-05-11,2018-04-05,4460,2018-04-10,11
2838938,C,2,110018,233,233,228,A,ADLD,110027,2018-01-04,2017-01-25,2018-02-04,4091,2018-02-07,10
2923395,AN,3,560011,233,233,131,A,ADLD,560068,2017-12-06,2017-12-04,2018-02-28,4467,2018-03-04,10
2867189,AI,2,110018,233,233,131,A,ADLD,110027,2018-01-10,2018-01-10,2018-02-13,4388,2018-03-07,12
2948446,C,2,110018,233,233,228,A,ADLD,121001,2018-01-30,2018-01-30,2018-03-07,4091,2018-03-12,15
3011456,AN,22,400104,233,233,131,A,ADLD,411033,2016-08-26,2016-08-22,2018-03-23,4581,2018-03-29,15
3045886,C,5,380009,233,233,228,A,ADLD,382443,2018-03-17,2018-03-14,2018-04-02,4546,2018-04-04,7
3072473,AJ,17,800001,233,233,131,A,ADLD,800001,2017-12-14,2017-12-14,2018-04-10,4370,2018-04-15,5
2845506,AN,21,110015,233,233,131,A,ADLD,302015,2017-09-12,2017-09-08,2018-02-06,4580,2018-02-14,9
2906670,AJ,12,302006,233,233,228,A,ADLD,302015,2017-07-08,2016-11-05,2018-02-25,4407,2018-02-26,10
2844571,AN,21,110015,233,233,131,C,ADLD,127043,2017-07-21,2017-03-28,2018-02-06,4580,2018-02-21,22
2928692,C,12,302006,233,233,228,C,ADLD,301001,2018-01-14,2017-09-27,2018-03-01,4453,2018-03-07,16
3016058,AN,26,560066,233,233,228,A,ADLD,560011,2018-03-04,2018-02-02,2018-03-25,5001,2018-03-27,8
3068874,AN,21,110015,233,233,131,A,ADLD,110008,2017-05-05,2017-05-03,2018-04-09,4580,2018-04-14,9
2823313,C,9,411016,233,233,131,A,ADLD,411013,2017-12-15,2016-11-11,2018-01-31,4548,2018-02-07,9
2873378,AF,17,800001,233,233,131,A,ADLD,800002,2017-02-20,2017-02-16,2018-02-15,4538,2018-02-20,6
2880935,AN,3,560011,233,233,131,A,ADLD,560077,2017-05-24,2017-05-20,2018-02-17,4467,2018-02-23,12
2970370,AN,22,400104,233,233,131,A,ADLD,400067,2017-04-21,2017-04-12,2018-03-11,4581,2018-03-13,13
2954017,AJ,6,160059,233,233,131,B,ADLD,160022,2017-12-02,2017-12-02,2018-03-08,4437,2018-03-26,12
3044570,AN,26,560066,233,233,131,A,ADLD,560003,2017-06-05,2017-06-03,2018-04-01,5001,2018-04-05,6
2826783,AJ,12,302006,233,233,228,B,ADLD,342001,2018-01-06,2017-04-04,2018-01-31,4407,2018-02-03,11
2873217,C,6,160059,233,233,228,B,ADLD,160101,2017-05-20,2017-04-19,2018-02-15,4549,2018-02-22,14
2889816,AI,2,110018,233,233,131,A,ADLD,110037,2018-01-11,2018-01-11,2018-02-20,4388,2018-02-22,20
2969954,AN,21,110015,233,233,131,A,ADLD,110037,2017-12-08,2016-11-18,2018-03-11,4580,2018-03-15,12
2904705,C,12,302006,233,233,131,B,ADLD,342001,2016-01-19,2016-01-18,2018-02-24,4453,2018-03-13,29
3036034,AN,21,110015,233,233,131,C,ADLD,143001,2017-11-30,2017-11-28,2018-03-29,4580,2018-04-02,10
3038398,AJ,27,110034,233,233,131,A,ADLD,110084,2017-07-21,2017-07-07,2018-03-30,4388,2018-04-02,14
2990835,AI,23,400001,233,245,131,B,ADLD,394210,2018-03-09,2018-03-09,2018-03-17,4398,2018-03-30,14
2869813,AN,22,400104,233,233,131,A,ADLD,400028,2018-01-02,2018-01-01,2018-02-14,4581,2018-02-19,5
2867079,AA,3,560011,233,233,131,A,ADLD,560037,2017-08-27,2017-02-07,2018-02-13,4467,2018-02-18,9
2867079,AN,3,560011,233,233,131,A,ADLD,560037,2017-08-27,2017-08-05,2018-02-13,4467,2018-02-18,9
2861820,C,2,110018,233,233,131,A,ADLD,122018,2016-03-22,2016-03-21,2018-02-12,4091,2018-02-19,12
3040044,AN,8,700064,233,233,131,B,ADLD,734001,2017-05-12,2017-05-10,2018-03-30,4508,2018-04-04,12
2854690,AJ,2,110018,233,245,131,A,ADLD,110030,2017-11-01,2017-10-30,2018-02-09,4388,2018-02-20,8
2833148,AJ,2,110018,233,233,131,A,ADLD,110032,2017-08-20,2017-04-28,2018-02-02,4388,2018-02-08,11
2835245,AN,21,110015,233,233,131,C,ADLD,321001,2018-01-01,2017-12-30,2018-02-03,4580,2018-02-12,10
2892849,AD,2,110018,233,233,131,A,ADLD,110087,2017-09-23,2017-07-23,2018-02-21,4148,2018-02-26,11
2921042,AN,21,110015,233,233,131,A,ADLD,110085,2016-03-19,2016-03-18,2018-02-27,4580,2018-03-04,12
2949578,AJ,2,110018,233,233,228,A,ADLD,122001,2017-08-07,2017-06-26,2018-03-07,4388,2018-03-09,11
2908040,AN,22,400104,233,233,131,A,ADLD,411048,2017-11-13,2017-11-10,2018-02-26,4581,2018-03-10,14
3093996,AN,7,500004,233,233,131,A,ADLD,500084,2017-05-29,2017-05-26,2018-04-18,4403,2018-04-20,7
2826835,AN,21,110015,233,233,131,A,ADLD,110092,2017-04-23,2017-04-22,2018-02-01,4580,2018-02-03,7
2851476,AI,12,302006,233,233,131,A,ADLD,302012,2017-12-22,2017-12-22,2018-02-08,4407,2018-02-13,9
2843902,AN,21,110015,233,233,131,A,ADLD,110059,2017-03-11,2017-03-08,2018-02-06,4580,2018-02-14,9
2851057,AN,22,400104,233,233,131,A,ADLD,382445,2018-01-04,2017-08-24,2018-02-08,4581,2018-02-12,12
2850467,AN,22,400104,233,233,131,B,ADLD,393002,2017-05-08,2017-05-05,2018-02-07,4581,2018-02-13,13
2839888,AJ,6,160059,233,233,131,B,ADLD,160012,2017-12-26,2016-07-27,2018-02-05,4437,2018-02-17,9
2863081,AN,22,400104,233,233,131,A,ADLD,400705,2017-08-19,2017-08-04,2018-02-12,4581,2018-02-17,10
2866970,AJ,2,110018,233,233,228,A,ADLD,110029,2017-05-09,2016-12-26,2018-02-13,4388,2018-02-19,9
2856105,AJ,2,110018,233,233,131,A,ADLD,122017,2017-03-20,2017-03-20,2018-02-09,4388,2018-02-14,14
2851470,AN,8,700064,233,233,131,C,ADLD,751001,2017-04-13,2017-04-08,2018-02-08,4508,2018-02-18,12
2882365,AN,8,700064,233,233,131,A,ADLD,700017,2017-03-18,2017-03-11,2018-02-17,4508,2018-02-19,14
2883286,C,2,110018,233,233,131,A,ADLD,201301,2017-12-15,2017-11-03,2018-02-18,4091,2018-02-23,12
2827492,AN,3,560011,233,233,131,A,ADLD,560100,2016-11-11,2016-11-09,2018-02-01,4467,2018-02-12,25
2897448,AI,10,226010,233,233,131,A,ADLD,226004,2017-11-01,2017-10-31,2018-02-22,4444,2018-02-28,10
2877685,AN,21,110015,233,233,131,A,ADLD,121101,2017-12-22,2017-12-21,2018-02-16,4580,2018-02-28,10
2907436,AN,21,110015,233,233,228,A,ADLD,201001,2018-01-27,2017-06-29,2018-02-26,4580,2018-03-06,6
2892657,AJ,3,560011,233,233,228,A,ADLD,560035,2018-01-23,2017-06-04,2018-02-21,4460,2018-03-04,8
2923403,AN,22,400104,233,233,131,B,ADLD,462023,2017-10-03,2017-09-29,2018-02-28,4581,2018-03-04,15
2905716,AJ,10,226010,233,233,228,A,ADLD,226025,2018-01-02,2017-12-30,2018-02-24,4444,2018-03-04,15
2939057,AN,22,400104,233,233,131,B,ADLD,370001,2017-05-08,2017-05-03,2018-03-04,4581,2018-03-06,13
2944888,AJ,7,500004,233,233,228,B,ADLD,530016,2018-02-09,2018-02-07,2018-03-06,4474,2018-03-08,12
2940466,AJ,2,110018,233,233,131,A,ADLD,110051,2017-10-25,2017-10-21,2018-03-05,4388,2018-03-07,14
2949826,AJ,23,400001,233,233,131,A,ADLD,400002,2017-02-07,2017-02-07,2018-03-07,4398,2018-03-09,13
2967771,AJ,6,160059,233,233,228,B,ADLD,144001,2018-02-21,2018-02-15,2018-03-10,4437,2018-03-14,10
2904157,AN,3,560011,233,233,228,A,ADLD,560040,2018-01-30,2017-11-15,2018-02-24,5001,2018-03-13,14
2891966,AN,22,400104,233,233,131,0,ADLD,0,2017-07-29,2017-06-13,2018-02-21,4581,2018-03-13,14
2891966,AJ,22,400104,233,233,131,0,ADLD,0,2017-07-29,2017-04-05,2018-02-21,4581,2018-03-13,14
2969687,AJ,23,400001,233,233,131,B,ADLD,422101,2017-12-27,2017-12-08,2018-03-11,4398,2018-03-13,16
2960882,AN,22,400104,233,233,131,A,ADLD,411028,2017-04-06,2017-04-05,2018-03-09,4581,2018-03-17,16
2990737,AN,26,560066,233,233,131,A,ADLD,560066,2017-04-30,2017-03-18,2018-03-17,5001,2018-03-21,9
2990737,AN,26,560066,233,233,131,A,ADLD,560066,2017-04-30,2016-07-12,2018-03-17,5001,2018-03-21,9
2881209,AN,21,110015,233,233,228,A,ADLD,110018,2017-07-21,2017-06-27,2018-02-17,4580,2018-03-22,8
2992670,AN,21,110015,233,233,228,A,ADLD,201301,2017-08-22,2017-08-19,2018-03-17,4580,2018-03-22,8
3004180,C,2,110018,308,233,228,A,ADLD,110003,2017-09-25,2017-01-29,2018-03-21,4091,2018-03-23,12
2928886,C,10,226010,233,233,131,0,ADLD,0,2017-08-01,2015-12-07,2018-03-01,4547,2018-03-23,13
3004815,AN,22,400104,201,233,131,D,ADLD,412802,2017-09-10,2017-06-13,2018-03-21,4581,2018-03-27,10
3005037,AN,26,560066,201,233,131,D,ADLD,635702,2018-02-03,2017-09-10,2018-03-21,5001,2018-03-27,11
3010666,C,8,700064,233,233,131,A,ADLD,700001,2017-07-28,2017-07-28,2018-03-23,4511,2018-03-26,14
3026072,C,2,110018,233,233,131,A,ADLD,201014,2017-05-07,2017-05-01,2018-03-27,4094,2018-03-29,12
3019387,AN,22,400104,233,233,131,A,ADLD,382445,2018-01-04,2017-08-24,2018-03-26,4581,2018-04-04,8
3035671,G,1,400059,233,233,228,C,ADLD,263139,2018-01-19,2017-10-02,2018-03-29,4011,2018-03-30,15
3026393,AJ,27,110034,233,233,131,C,ADLD,133201,2017-07-12,2017-07-12,2018-03-27,4388,2018-03-28,19
3038245,AN,21,110015,233,233,131,B,ADLD,251001,2017-09-08,2017-08-03,2018-03-30,4580,2018-04-06,10
3043986,AN,21,110015,233,233,131,A,ADLD,110092,2018-03-21,2018-03-08,2018-03-31,4580,2018-04-05,9
3062820,AN,21,110015,233,233,131,A,ADLD,110011,2017-07-11,2017-07-08,2018-04-07,4580,2018-04-11,7
3026976,C,5,380009,233,233,228,B,ADLD,395004,2018-03-08,2017-11-21,2018-03-27,4546,2018-04-05,14
3039511,C,12,302006,233,233,131,A,ADLD,302012,2017-04-23,2017-04-19,2018-03-30,4453,2018-04-03,16
3049849,C,2,110018,233,233,131,A,ADLD,201010,2017-06-05,2017-04-18,2018-04-03,4094,2018-04-09,11
3064738,AN,21,110015,233,233,131,A,ADLD,110003,2017-04-18,2017-04-13,2018-04-07,4580,2018-04-12,11
3080143,AN,22,400104,308,233,228,A,ADLD,401105,2017-11-14,2016-11-05,2018-04-13,4581,2018-04-16,5
3049061,C,12,302006,233,233,228,A,ADLD,302016,2018-03-15,2016-09-01,2018-04-03,4453,2018-04-07,14
3062602,AN,21,110015,233,233,131,C,ADLD,244001,2017-10-14,2017-10-13,2018-04-06,4580,2018-04-14,12
3081267,C,6,160059,233,233,228,B,ADLD,151001,2018-03-11,2017-10-01,2018-04-13,4549,2018-04-15,12
2833459,C,3,560011,233,245,131,B,ADLD,570022,2016-06-11,2016-06-11,2018-02-03,4461,2018-02-06,13
2872419,AN,22,400104,233,245,131,A,ADLD,380015,2017-05-06,2017-05-05,2018-02-15,4581,2018-02-24,9
2986440,AJ,23,400001,233,245,228,B,ADLD,396191,2017-12-06,2017-12-05,2018-03-16,4398,2018-03-21,12
3004321,AN,22,400104,233,245,131,B,ADLD,390019,2017-12-30,2017-10-31,2018-03-21,4581,2018-03-24,12
2979650,AJ,2,110018,233,245,131,A,ADLD,110051,2018-01-18,2016-02-05,2018-03-14,4388,2018-03-20,20
2839122,C,7,500004,233,233,228,A,ADLD,500088,2017-12-11,2017-09-04,2018-02-04,4477,2018-02-07,13
3021737,AI,8,700064,233,233,131,B,ADLD,781019,2018-03-20,2018-03-20,2018-03-26,4499,2018-03-28,22
3022435,C,2,110018,233,233,228,A,ADLD,110094,2017-10-27,2017-01-27,2018-03-26,4094,2018-04-02,17
2829982,AN,21,110015,233,233,131,C,ADLD,143009,2018-01-12,2018-02-22,2018-02-01,4580,2018-02-12,12
2836790,AA,11,641012,201,233,131,A,ADLD,641035,2017-11-06,2017-11-01,2018-02-03,4498,2018-02-10,17
2859252,J,7,500004,233,233,131,B,ADLD,521456,2017-10-16,2017-10-10,2018-02-10,4478,2018-02-15,18
2951030,AI,3,560011,233,245,131,A,ADLD,560067,2017-10-23,2017-10-22,2018-03-07,4460,2018-04-06,5
2939161,M,2,110018,201,201,131,0,ADLD,192121,2017-06-14,2016-05-26,2018-03-04,4153,2018-03-07,43
2842473,AN,7,500004,233,233,228,A,ADLD,500081,2017-11-12,2017-11-11,2018-02-05,4403,2018-02-06,6
2827568,AN,17,800001,233,233,131,A,ADLD,800013,2017-03-11,2017-03-09,2018-02-01,4538,2018-02-04,9
2928303,AJ,3,560011,233,233,131,A,ADLD,560084,2017-04-03,2017-04-03,2018-03-01,4460,2018-03-12,8
2991727,C,2,110018,233,233,131,B,ADLD,127021,2017-08-28,2017-05-04,2018-03-17,4094,2018-03-21,10
2853917,AN,4,600024,233,233,131,B,ADLD,643217,2018-01-24,2018-01-22,2018-02-09,4490,2018-02-19,11
2863266,AJ,3,560011,233,233,131,A,ADLD,560011,2017-11-28,2016-12-04,2018-02-12,4460,2018-02-22,7
2860206,C,1,400059,233,233,131,A,ADLD,401101,2017-10-10,2017-10-10,2018-02-10,4545,2018-02-20,12
3008974,AN,7,500004,233,233,131,A,ADLD,500089,2017-12-22,2017-12-20,2018-03-22,4403,2018-03-24,8
2823520,AA,2,110018,233,233,228,A,ADLD,110075,2017-06-02,2017-01-03,2018-01-31,4150,2018-02-01,14
2908514,AN,7,500004,233,233,228,A,ADLD,500082,2018-02-06,2017-01-05,2018-02-26,4403,2018-02-27,6
2940807,AN,21,110015,233,233,131,B,ADLD,140412,2017-08-01,2017-07-29,2018-03-05,4580,2018-03-08,11
2928472,C,1,400059,233,233,131,B,ADLD,403001,2017-03-17,2016-10-31,2018-03-01,4545,2018-03-18,15
2873837,AN,22,400104,233,233,131,A,ADLD,400104,2017-08-09,2017-08-08,2018-02-15,4581,2018-02-17,7
2826907,Z,4,600024,233,233,131,A,ADLD,600042,2017-09-09,2017-09-09,2018-02-01,4412,2018-02-07,26
2873620,AI,6,160059,233,233,131,C,ADLD,143001,2018-01-08,2018-01-08,2018-02-15,4437,2018-02-28,14
2946051,AN,21,110015,233,233,131,B,ADLD,342001,2017-10-15,2017-10-12,2018-03-06,4580,2018-03-08,21
3042582,C,2,110018,233,233,131,A,ADLD,110024,2018-01-29,2018-01-21,2018-03-31,4550,2018-04-03,10
3044515,AJ,23,400001,233,233,228,A,ADLD,400043,2017-12-03,2017-07-24,2018-04-01,4444,2018-04-14,7
3066751,AJ,23,400001,233,233,228,B,ADLD,422005,2018-02-19,2018-02-19,2018-04-09,4398,2018-04-11,14
3029609,AJ,25,560037,233,245,228,A,ADLD,560029,2018-02-27,2018-01-14,2018-03-28,4460,2018-04-06,8
2864617,AN,17,800001,201,201,131,0,ADLD,835215,2017-06-30,2017-06-25,2018-02-12,4538,2018-02-15,16
2830094,C,2,110018,233,233,131,B,ADLD,125001,2018-01-08,2017-10-25,2018-02-01,4091,2018-02-06,10
2883427,AN,22,400104,233,233,131,B,ADLD,364004,2017-05-29,2017-05-25,2018-02-18,4581,2018-02-21,13
2896045,AJ,5,380009,233,233,131,A,ADLD,380016,2017-06-03,2017-06-03,2018-02-22,4422,2018-02-27,10
2902599,G,1,400059,233,233,131,A,ADLD,700109,2017-10-16,2017-10-15,2018-02-23,4504,2018-03-02,11
2873389,AN,17,800001,233,233,131,B,ADLD,842002,2018-01-19,2016-08-11,2018-02-15,4538,2018-03-13,18
2963113,C,2,110018,233,233,131,A,ADLD,110030,2016-03-29,2016-10-18,2018-03-10,4091,2018-03-15,15
2940913,C,2,110018,233,233,131,A,ADLD,110045,2017-12-14,2017-12-02,2018-03-05,4091,2018-03-22,9
2927767,J,2,110018,233,233,131,B,ADLD,284002,2018-01-09,2018-01-03,2018-03-01,4154,2018-03-05,17
2975227,AJ,2,110018,233,233,131,A,ADLD,122001,2017-12-13,2017-07-24,2018-03-13,4388,2018-03-20,11
3052395,C,3,560011,233,233,228,A,ADLD,560016,2017-08-05,2016-06-04,2018-04-04,4469,2018-04-10,10
2826110,AJ,3,560011,233,233,131,A,ADLD,560027,2017-05-28,2017-05-28,2018-01-31,4460,2018-02-02,6
2840435,AJ,1,400059,233,233,131,A,ADLD,421503,2017-03-27,2017-03-27,2018-02-05,4398,2018-02-10,7
2850937,AJ,3,560011,233,233,131,A,ADLD,560078,2016-10-30,2016-10-30,2018-02-08,4460,2018-02-12,7
2847831,C,7,500004,233,233,228,A,ADLD,500036,2017-10-26,2017-04-07,2018-02-07,4477,2018-02-09,9
2865123,AN,7,500004,233,233,228,A,ADLD,500049,2018-01-03,2017-09-29,2018-02-12,4403,2018-02-14,7
2824973,AN,7,500004,233,233,131,A,ADLD,500019,2018-01-03,2018-04-14,2018-01-31,4403,2018-02-09,12
2867294,AJ,3,560011,233,233,228,A,ADLD,560017,2018-01-17,2017-05-04,2018-02-13,4460,2018-02-16,6
2846312,AJ,2,110018,233,233,131,A,ADLD,110059,2017-11-16,2017-11-12,2018-02-06,4388,2018-02-12,11
2862928,AN,3,560011,233,233,228,A,ADLD,560051,2018-01-09,2017-10-24,2018-02-12,4467,2018-02-14,9
2859131,AN,21,110015,233,233,131,A,ADLD,201013,2017-12-21,2017-12-02,2018-02-10,4580,2018-02-13,10
2844636,AN,21,110015,233,233,131,B,ADLD,180001,2017-12-13,2017-12-09,2018-02-06,4580,2018-02-12,16
2884354,AN,21,110015,233,233,131,0,ADLD,0,2017-08-31,2017-08-02,2018-02-19,4580,2018-02-23,10
2872747,AE,4,600024,233,233,131,A,ADLD,600037,2017-02-23,2017-02-23,2018-02-15,4487,2018-02-23,11
2859879,AJ,1,400059,233,233,131,A,ADLD,400033,2017-02-19,2017-02-17,2018-02-10,4398,2018-02-16,15
2865875,C,6,160059,233,233,131,C,ADLD,140124,2017-03-17,2017-03-04,2018-02-13,4549,2018-02-20,15
2877260,AJ,2,110018,233,233,131,A,ADLD,110033,2017-04-26,2017-04-26,2018-02-16,4388,2018-02-24,11
2856361,AI,6,160059,233,233,131,C,ADLD,141007,2017-10-21,2017-10-17,2018-02-09,4437,2018-02-22,15
2883697,C,1,400059,233,233,131,A,ADLD,400055,2017-11-19,2017-11-19,2018-02-18,4545,2018-02-21,15
2862907,AB,1,400059,233,233,131,C,ADLD,474005,2017-12-15,2017-12-02,2018-02-12,4013,2018-02-17,23
2900144,C,12,302006,233,233,228,A,ADLD,302019,2017-12-22,2017-08-04,2018-02-23,4453,2018-02-26,16
2855159,AJ,17,800001,233,233,131,C,ADLD,814112,2017-05-12,2016-11-12,2018-02-09,4370,2018-02-20,24
2934611,C,3,560011,233,233,131,A,ADLD,560004,2017-06-30,2017-06-30,2018-03-03,4461,2018-03-05,14
2947884,AI,8,700064,233,233,131,A,ADLD,700016,2017-12-16,2017-12-16,2018-03-06,4499,2018-03-08,12
2939657,AN,21,110015,233,233,131,A,ADLD,110066,2017-04-13,2017-04-12,2018-03-05,4580,2018-03-10,11
2930212,AN,22,400104,233,233,131,A,ADLD,411037,2017-10-04,2017-10-03,2018-03-01,4581,2018-03-07,15
2972106,AN,21,110015,233,233,131,A,ADLD,201301,2017-04-10,2017-04-05,2018-03-12,4580,2018-03-16,8
2991038,AJ,2,110018,233,233,228,A,ADLD,110092,2018-02-27,2016-06-28,2018-03-17,4388,2018-03-18,10
2910172,C,7,500004,233,233,131,A,ADLD,500018,2017-12-26,2017-12-26,2018-02-26,4477,2018-03-10,18
2983160,AJ,25,560037,233,233,131,A,ADLD,560045,2017-06-03,2017-06-03,2018-03-15,4460,2018-03-17,17
2889052,AD,8,700064,233,233,131,B,ADLD,781009,2017-07-16,2017-06-24,2018-02-20,4510,2018-03-15,18
3013527,AJ,27,110034,308,233,228,A,ADLD,122003,2018-01-31,2017-06-12,2018-03-24,4388,2018-03-26,10
3017869,AA,24,110092,233,233,228,B,ADLD,396191,2017-06-23,2017-05-25,2018-03-25,4150,2018-03-27,10
3036658,AJ,23,400001,233,233,131,A,ADLD,400029,2017-06-22,2016-05-09,2018-03-29,4398,2018-04-03,7
3025137,AN,21,110015,233,233,131,B,ADLD,136156,2017-09-21,2017-09-19,2018-03-27,4580,2018-04-06,7
3039350,AJ,23,400001,233,233,131,A,ADLD,400031,2017-05-11,2017-04-30,2018-03-30,4398,2018-04-05,7
3052363,AN,7,500004,233,233,131,A,ADLD,500090,2017-06-26,2017-06-24,2018-04-04,4403,2018-04-09,4
3045106,AN,26,560066,233,233,131,B,ADLD,577201,2017-04-07,2017-04-03,2018-04-01,5001,2018-04-07,11
3023355,AJ,6,160059,233,233,228,C,ADLD,140501,2018-03-07,2018-02-21,2018-03-26,4437,2018-04-10,8
3047354,K,1,400059,233,233,228,A,ADLD,201009,2018-02-15,2016-07-12,2018-04-02,4008,2018-04-04,21
3033761,S,24,110092,233,233,228,A,ADLD,201001,2018-02-15,2017-10-07,2018-03-29,4150,2018-04-18,8
3074284,C,2,110018,233,233,228,A,ADLD,110029,2018-03-19,2017-06-20,2018-04-11,4550,2018-04-19,8
3088363,C,2,110018,233,233,131,A,ADLD,110035,2017-11-05,2017-11-03,2018-04-16,4091,2018-04-19,9
3060302,AJ,23,400001,233,233,131,A,ADLD,400049,2017-06-30,2017-06-30,2018-04-06,4398,2018-04-14,14
2830136,AN,2,110018,233,245,228,A,ADLD,110086,2018-01-16,2018-03-16,2018-02-01,4580,2018-02-05,7
2864051,AJ,3,560011,233,245,131,A,ADLD,560078,2017-12-14,2017-12-14,2018-02-12,4460,2018-02-17,12
2926924,AN,21,110015,233,245,228,A,ADLD,110092,2018-01-16,2018-01-04,2018-03-01,4580,2018-03-04,5
2948001,AJ,3,560011,233,245,131,A,ADLD,560064,2017-06-18,2017-06-17,2018-03-06,4460,2018-03-12,5
2870196,AN,21,110015,233,245,131,A,ADLD,110035,2017-01-16,2016-05-13,2018-02-14,4154,2018-03-22,21
3062752,AN,21,110015,233,245,131,A,ADLD,110088,2017-05-15,2017-05-13,2018-04-07,4580,2018-04-10,6
3025870,AK,2,110018,233,245,228,A,ADLD,560026,2018-02-21,2017-10-11,2018-03-27,4149,2018-03-30,19
3058329,C,3,560011,233,245,131,A,ADLD,560069,2017-05-05,2017-05-02,2018-04-05,4461,2018-04-08,11
2838716,AI,5,380009,233,233,131,A,ADLD,382346,2017-11-10,2017-11-09,2018-02-04,4422,2018-02-06,9
2867870,D,1,400059,233,233,228,D,ADLD,522413,2018-01-22,2018-01-21,2018-02-14,4008,2018-02-19,22
2883188,C,2,110018,233,233,131,C,ADLD,122050,2016-11-21,2016-11-21,2018-02-18,4550,2018-02-25,22
3002946,AN,21,110015,201,233,131,D,ADLD,332311,2017-12-21,2017-12-19,2018-03-21,4580,2018-03-27,13
3013069,C,6,160059,233,233,131,B,ADLD,140301,2017-10-23,2017-03-12,2018-03-24,4549,2018-04-02,14
3031250,AI,27,110034,233,233,131,A,ADLD,226005,2017-10-09,2017-10-08,2018-03-28,4388,2018-04-09,16
3005853,AN,26,560066,201,201,131,0,ADLD,683572,2017-07-01,2017-06-29,2018-03-22,5001,2018-03-24,13
2869686,AN,22,400104,233,233,131,A,ADLD,421201,2017-05-24,2017-05-15,2018-02-14,4581,2018-02-18,13
2906634,AJ,10,226010,233,233,228,A,ADLD,226028,2017-07-17,2017-06-12,2018-02-25,4444,2018-02-26,7
2961115,AN,22,400104,233,233,131,B,ADLD,383315,2017-09-16,2017-09-13,2018-03-09,4581,2018-03-12,17
2995165,AN,21,110015,233,233,131,C,ADLD,145001,2018-02-03,2018-01-31,2018-03-19,4580,2018-04-02,10
2898697,AA,8,700064,233,233,131,A,ADLD,700006,2017-07-13,2017-07-08,2018-02-22,4506,2018-03-03,14
2993743,AN,26,560066,233,233,131,B,ADLD,635126,2016-05-12,2016-05-11,2018-03-18,5001,2018-03-21,9
2990824,C,11,641012,233,0,131,A,ADLD,641015,2018-01-17,2018-01-17,2018-03-17,4492,2018-03-23,18
2849534,AN,21,110015,233,233,228,A,ADLD,121005,2017-12-04,2017-06-15,2018-02-07,4580,2018-02-09,11
2843614,AN,4,600024,233,233,131,A,ADLD,600085,2018-01-25,2018-01-23,2018-02-06,4490,2018-02-08,12
2934808,AN,21,110015,233,233,131,B,ADLD,123001,2017-08-15,2017-06-29,2018-03-03,4580,2018-03-09,14
2950290,AN,21,110015,233,233,131,A,ADLD,201007,2017-10-02,2017-10-01,2018-03-07,4580,2018-03-13,11
3066273,AN,22,400104,233,233,131,A,ADLD,401101,2017-09-13,2017-09-11,2018-04-08,4581,2018-04-10,8
3064923,AN,21,110015,308,233,131,A,ADLD,110064,2017-12-13,2017-12-12,2018-04-07,4580,2018-04-10,14
2906376,AI,8,700064,233,233,131,A,ADLD,700058,2017-12-29,2017-12-29,2018-02-25,4499,2018-03-02,12
2944250,AJ,8,700064,233,233,131,A,ADLD,700072,2017-07-26,2017-07-26,2018-03-06,4499,2018-03-08,11
2958282,C,11,641012,233,233,131,B,ADLD,641604,2017-12-16,2017-12-13,2018-03-09,4492,2018-03-14,12
2949212,AN,7,500004,233,233,131,B,ADLD,521104,2017-06-24,2017-03-22,2018-03-07,4403,2018-03-13,14
